attributes.Ambience.divey,attributes.RestaurantsDelivery,attributes.DogsAllowed,postal_code,hours.Thursday,attributes.BestNights.sunday,attributes.BYOB,attributes.AgesAllowed,attributes.Music.video,hours.Friday,latitude,attributes.Alcohol,attributes.Ambience.classy,attributes.RestaurantsTableService,business_id,attributes.Ambience.touristy,attributes.RestaurantsCounterService,attributes.Corkage,attributes.RestaurantsGoodForGroups,categories,name,attributes.BusinessAcceptsBitcoin,attributes.HappyHour,attributes.WheelchairAccessible,attributes.Ambience.hipster,attributes.BusinessAcceptsCreditCards,is_open,attributes.DietaryRestrictions.vegetarian,attributes.Music.live,attributes.Music.background_music,neighborhood,attributes.BusinessParking.lot,attributes.Music.karaoke,review_count,attributes.GoodForMeal.breakfast,attributes.NoiseLevel,state,attributes.DriveThru,attributes.HasTV,attributes.GoodForMeal.dinner,attributes.BusinessParking.street,address,attributes.RestaurantsAttire,hours.Sunday,attributes.BestNights.tuesday,attributes.AcceptsInsurance,attributes.BestNights.wednesday,hours.Wednesday,attributes.Open24Hours,attributes.Ambience.trendy,attributes.CoatCheck,hours.Monday,city,attributes.Music.no_music,hours.Tuesday,stars,attributes.RestaurantsPriceRange2,attributes.Ambience.intimate,attributes.GoodForMeal.latenight,attributes.GoodForMeal.dessert,attributes.BusinessParking.validated,attributes.GoodForMeal.lunch,attributes.GoodForKids,attributes.DietaryRestrictions.soy-free,attributes.GoodForMeal.brunch,attributes.BusinessParking.valet,longitude,attributes.DietaryRestrictions.gluten-free,attributes.BYOBCorkage,attributes.BusinessParking.garage,attributes.BestNights.friday,hours.Saturday,attributes.Music.dj,attributes.BestNights.saturday,attributes.Ambience.casual,attributes.BestNights.thursday,attributes.BestNights.monday,attributes.DietaryRestrictions.kosher,attributes.WiFi,attributes.Smoking,attributes.DietaryRestrictions.halal,attributes.GoodForDancing,attributes.ByAppointmentOnly,attributes.Caters,attributes.RestaurantsReservations,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.vegan,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale,attributes.RestaurantsTakeOut,attributes.BikeParking,attributes.OutdoorSeating
False,False,,61820,11:30-13:30,,,,,,40.108761,none,False,False,76883,False,,,True,"[u'Kosher', u'Restaurants', u'Pizza', u'Vegetarian']",Cafe Sababa,,,,False,True,1,,,,,False,,5,False,average,IL,,False,False,False,503 E John St,casual,,,,,11:30-13:30,,False,,11:30-13:30,Champaign,,11:30-13:30,5.0,1.0,False,False,False,False,False,True,,False,False,-88.231538,,,False,,,,,False,,,,free,,,,,False,False,,,False,,False,True,True,False
,,,61820,0:00-0:00,,,,,0:00-0:00,40.0935532,,,,76994,,,,,"[u'Hotels & Travel', u'Hotels', u'Event Planning & Services', u'Venues & Event Spaces']",I Hotel and Conference Center,,,True,,True,1,,,,,,,57,,,IL,,,,,1900 S 1st St,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,4.5,2.0,,,,,,,,,,-88.2376606,,,,,0:00-0:00,,,,,,,free,,,,,,,,,,,,,,
,,,61820,10:00-20:00,,,,,10:00-20:00,40.114015,,,,77376,,,,,"[u'Shoe Stores', u'Fashion', u'Shopping', u'Sporting Goods', u'Outdoor Gear']",Champaign Surplus,,,True,,True,1,,,,,True,,23,,,IL,,,,False,303 S Neil St,,12:00-17:00,,,,10:00-20:00,,,,10:00-20:00,Champaign,,10:00-20:00,4.0,2.0,,,,False,,,,,False,-88.243971,,,False,,9:00-18:00,,,,,,,,,,,,,,,,,,,,True,
False,True,,61820,10:30-23:00,,False,,,10:30-0:00,40.1032417,full_bar,False,True,77391,False,True,False,True,"[u'Restaurants', u'Sandwiches', u'Salad', u'Pizza']",Papa Del's Pizza,,,True,False,True,1,,,,,True,,351,False,average,IL,,True,True,False,1201 S Neil St,casual,11:00-23:00,,,,10:30-23:00,,False,,10:30-23:00,Champaign,,10:30-23:00,3.5,2.0,False,False,False,False,True,True,,False,False,-88.2441637,,no,False,,10:30-0:00,,,True,,,,no,,,,,True,False,,,False,,False,True,True,False
,,,61820,,,,,,,40.1286711,,,,77812,,,,,"[u'Coffee & Tea', u'Food', u'Donuts']",Dunkin' Donuts,,,,,True,1,,,,,False,,11,,,IL,,,,False,1302 N Prospect Ave,,,,,,,,,,,Champaign,,,2.5,1.0,,,,False,,,,,False,-88.25739940000001,,,False,,,,,,,,,free,,,,,,,,,,,,True,,False
,,,61821,10:00-20:00,,,,,10:00-20:00,40.1115366,,,,77938,,,,,"[u'Shopping', u'Home & Garden', u'Mattresses']",Sweet Dreams Mattress,,,,,True,0,,,,,False,,4,,,IL,,,,False,1808 Round Barn Rd,,11:00-17:00,,,,10:00-19:00,,,,10:00-19:00,Champaign,,10:00-19:00,2.0,3.0,,,,False,,,,,False,-88.277709,,,False,,10:00-20:00,,,,,,,,,,,,,,,,,,,,False,
,False,,61821,,,,,,,40.102573,none,,False,77939,,,,True,"[u'Pizza', u'Restaurants']",Little Caesar's Pizza,,,True,,True,1,,,,,False,,7,False,average,IL,,False,False,False,1211 S Mattis,casual,,,,,,,,,,Champaign,,,3.0,1.0,,False,False,False,False,False,,False,False,-88.276899,,,False,,,,,,,,,,,,,,,False,,,,,,True,,False
,,,61820,9:00-18:00,,,,,9:00-18:00,40.1149571043,,,,78211,,,,,"[u'Property Management', u'Real Estate', u'Home Services', u'Apartments']",Next Chapter Properties,,,True,,True,1,,,,,,,6,,,IL,,,,,"217 South Neil St, Ste B",,,,,,9:00-18:00,,,,9:00-18:00,Champaign,,9:00-18:00,3.0,,,,,,,,,,,-88.24371705760001,,,,,10:00-16:00,,,,,,,,,,,False,,,,,,,,,,
False,False,,61820,11:00-22:00,,,,,11:00-23:00,40.1103078524,none,False,False,78386,False,,,True,"[u'Creperies', u'Restaurants', u'Food', u'Desserts', u'Ice Cream & Frozen Yogurt']",8F Ice Cream & Crepe,,,,False,True,0,,,,,False,,18,False,average,IL,,True,False,False,508 E Green St,casual,12:00-22:00,,,,11:00-22:00,,False,,11:00-22:00,Champaign,,11:00-22:00,4.0,1.0,False,False,True,False,True,True,,False,False,-88.23173224930001,,,False,,12:00-23:00,,,False,,,,no,,,,,,False,,,False,,False,True,True,False
,,,61822,,,,,,,40.114308,,,,78611,,,,,"[u'Hotels & Travel', u'Transportation', u'Airport Shuttles']",Lex-Lincolnland Express,,,,,,1,,,,,,,9,,,IL,,,,,310 Tiffany Ct,,,,,,,,,,,Champaign,,,1.5,,,,,,,,,,,-88.31738,,,,,,,,,,,,,,,,,,,,,,,,,,
False,True,,61820,10:00-21:00,,,,,10:00-21:00,40.1159605,none,False,False,78633,False,,,False,"[u'Food', u'Specialty Food', u'Delis', u'Restaurants', u'Ethnic Food']",World Harvest Foods,,,True,False,True,1,,,,,True,,53,False,quiet,IL,,False,False,False,519 E University Ave,casual,11:00-19:00,,,,10:00-21:00,,False,,10:00-21:00,Champaign,,10:00-21:00,4.0,2.0,False,False,False,False,True,False,,False,False,-88.23073769999999,,,False,,10:00-21:00,,,True,,,,no,,,,,False,False,,,False,,False,True,True,False
,,True,61820,0:00-0:00,,,,,0:00-0:00,40.1114713,,,,78634,,,,,"[u'Event Planning & Services', u'Hotels & Travel', u'Hotels']",TownPlace Suites,,,,,True,1,,,,,,,11,,,IL,,,,,603 S Sixth St,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.5,2.0,,,,,,,,,,-88.2304302,,,,,0:00-0:00,,,,,,,free,,,,,,,,,,,,,,
False,True,,61820,10:30-22:00,,,,,10:30-23:00,40.1422607,full_bar,False,True,78642,False,,,True,"[u'Salad', u'Restaurants', u'Pizza', u'Italian']",Giordano's,,,,False,True,1,,,,,False,,30,,,IL,,True,,False,2000 North Neil St,casual,11:00-21:00,,,,10:30-22:00,,False,,10:30-22:00,Champaign,,10:30-22:00,3.5,2.0,False,,,False,,True,,,False,-88.2443358,,,False,,10:30-23:00,,,False,,,,,,,,,True,False,,,False,,False,True,True,False
,,,61821,7:00-22:00,,,,,7:00-22:00,40.094233,,,,78693,,,,,"[u'Real Estate', u'Real Estate Agents', u'Home Services', u'Real Estate Services']",Team Gauze,False,,,,,1,,,,,,,3,,,IL,,,,,1608 Broadmoor Dr,,7:00-22:00,,,,7:00-22:00,,,,7:00-22:00,Champaign,,7:00-22:00,2.5,,,,,,,,,,,-88.273216,,,,,7:00-22:00,,,,,,,,,,,,,,,,,,,,,
,,,61821,9:00-20:00,,,,,9:00-20:00,40.097343,,,,78771,,,,,"[u'Shopping', u'Beauty & Spas', u'Cosmetics & Beauty Supply', u'Hair Stylists', u'Hair Salons', u""Men's Hair Salons"", u'Barbers']",Supercuts,,,,,True,1,,,,,False,,9,,,IL,,,,False,"1807 W Kirby Ave, Robeson Plaza",,10:00-18:00,,,,9:00-20:00,,,,9:00-20:00,Champaign,,9:00-20:00,4.0,1.0,,,,False,,True,,,False,-88.276931,,,False,,9:00-18:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61822,,,,,,,40.14008,,,,78781,,,,,"[u'Home Services', u'Apartments', u'Real Estate']",Nantucket Cove Apartments,,,,,True,1,,,,,,,8,,,IL,,,,,2001 Moreland Blvd,,,,,,,,,,,Champaign,,,2.5,,,,,,,,,,,-88.252512,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,9:00-17:00,,,,,9:00-17:00,40.10409,,,,79086,,,,,"[u'Massage Therapy', u'Massage', u'Health & Medical', u'Beauty & Spas', u'Counseling & Mental Health']",Gretchen Klein Therapeutic Massage,,,False,,False,1,,,,,False,,3,,,IL,,,,False,1105 S New St,,,,False,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,5.0,2.0,,,,False,,,,,False,-88.254926,,,False,,,,,,,,,,,,,True,,,,,,,,,,
,,,61820,,,,,,,40.092200299999995,,,,79099,,,,,"[u'Beauty & Spas', u'Nail Salons']",U & I Nails,,,True,,True,1,,,,,True,,6,,,IL,,,,False,2004 S Neil St,,,,,,,,,,,Champaign,,,3.5,2.0,,,,False,,,,,False,-88.2455368,,,False,,,,,,,,,,,,,False,,,,,,,,,,
False,False,,61820,11:00-21:30,,,,,11:00-22:30,40.110827,none,False,False,79137,False,,,True,"[u'Asian Fusion', u'Ramen', u'Steakhouses', u'Japanese', u'Restaurants', u'Sushi Bars']",Koto Ramen,,,,False,True,0,,,,,False,,30,False,average,IL,,True,False,False,508 E Green Street,casual,11:00-21:30,,,,11:00-21:30,,True,,11:00-21:30,Champaign,,11:00-21:30,2.0,2.0,False,False,False,False,False,True,,False,False,-88.231612,,,False,,11:00-22:30,,,False,,,,free,,,,,True,False,,,False,,False,True,True,False
,,,61820,9:00-18:00,,,,,9:00-18:00,40.11548,,,,79145,,,,,"[u'Health & Medical', u'Massage Therapy']",Dream State Massage Therapy,,,,,,0,,,,,,,4,,,IL,,,,,620 W Clark St,,,,,,9:00-13:00,,,,9:00-18:00,Champaign,,9:00-18:00,5.0,,,,,,,,,,,-88.25389,,,,,9:00-13:30,,,,,,,,,,,True,,,,,,,,,,
False,False,,61820,11:00-21:00,,,,,11:00-21:00,40.111317630900004,none,False,False,79148,False,,,True,"[u'Korean', u'Restaurants']",Jipbap Taste of Korea,,,,True,True,1,,,,,False,,32,False,average,IL,,False,False,False,"601 S 6th St, Ste 101",casual,11:00-21:00,,,,11:00-21:00,,False,,11:00-21:00,Champaign,,11:00-21:00,4.5,1.0,False,False,False,False,True,True,,False,False,-88.2306315377,,,False,,11:00-21:00,,,True,,,,no,,,,,True,False,,,False,,False,True,True,False
False,True,,61820,11:00-2:45,,,,,11:00-2:45,40.1099064,none,False,False,79708,False,,,True,"[u'Fast Food', u'Restaurants', u'Pizza']",DP Dough,,,,False,True,1,,,,,True,,45,False,very_loud,IL,False,False,False,False,33 E Green St,casual,11:00-0:45,,,,11:00-1:45,,False,,11:00-1:45,Champaign,,11:00-1:45,3.0,1.0,False,False,False,False,False,False,,False,False,-88.2407666,,,False,,11:00-2:45,,,False,,,,no,,,,,False,False,,,False,,False,True,True,False
,,,61820,,,,,,,40.112393,,,,79709,,,,,"[u'Auto Repair', u'Automotive']",Gasoline Alley,,,,,True,1,,,,,,,3,,,IL,,,,,61 E Springfield Ave,,,,,,,,,,,Champaign,,,2.5,,,,,,,,,,,-88.2390099,,,,,,,,,,,,,,,,,,,,,,,,,,
True,True,,61820,11:00-3:00,,,,,11:00-3:00,40.1104696,none,False,True,79710,False,,,True,"[u'Mexican', u'Restaurants']",Burrito King,,,True,False,True,0,,,,,False,,23,False,loud,IL,,True,True,True,404 E Green St,casual,,,,,11:00-3:00,,False,,11:00-3:00,Champaign,,11:00-3:00,3.5,1.0,False,True,False,False,True,True,,False,False,-88.23311770000001,,,False,,11:00-3:00,,,True,,,,no,,,,,False,False,,,False,,False,True,False,False
,,,61820,,,,,,,40.1427776,,,,79854,,,,,"[u'Jewelry', u'Shopping']",Kay Jewelers,,,,,,1,,,,,,,3,,,IL,,,,,2000 N Neil St Spc 355,,,,,,,,,,,Champaign,,,1.5,,,,,,,,,,,-88.243865,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,10:00-18:00,,,,,10:00-18:00,40.098318,,,,79855,,,,,"[u'Shopping', u'Jewelry']",Browne's Fine Jewelry,,,,,True,0,,,,,True,,10,,,IL,,,,False,302 W Kirby Ave,,,,,,10:00-18:00,,,,,Champaign,,10:00-18:00,4.0,3.0,,,,False,,,,,False,-88.2468743,,,False,,10:00-17:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61820,11:00-18:00,,,,,11:00-18:00,40.1164985925,,,,79867,,,,,"[u'Bridal', u'Formal Wear', u'Fashion', u'Shopping']",Ducky's Bridal and Formal Wear,,,True,,True,1,,,,,True,,4,,,IL,,,,False,134 E University Ave,,,,,,,,,,11:00-18:00,Champaign,,,2.0,1.0,,,,False,,,,,False,-88.2372462731,,,False,,11:00-18:00,,,,,,,,,,,False,,,,,,,,,,
,,,61820,10:00-21:00,,,,,10:00-21:00,40.1400777,,,,79868,,,,,"[u'Hair Removal', u'Beauty & Spas']",Jiya Beauty Salon,,,,,True,1,,,,,True,,19,,,IL,,,,False,7 Convenience Center Rd,,11:00-18:00,,,,10:00-21:00,,,,10:00-21:00,Champaign,,10:00-21:00,4.0,1.0,,,,False,,,,,False,-88.24258640000001,,,False,,10:00-21:00,,,,,,,,,,,False,,,,,,,,,,
,,,61822,9:00-17:00,,,,,9:00-17:00,40.1175633,,,,80520,,,,,"[u'Local Services', u'Landscaping', u'Home Services', u'Pest Control']",Weed Man,,,,,True,1,,,,,,,6,,,IL,,,,,2714 W Clark Road,,,,,,9:00-17:00,,,,9:00-17:00,Champaign,,9:00-17:00,1.5,,,,,,,,,,,-88.29562109999999,,,,,,,,,,,,,,,,,,,,,,,,,,
,False,,61820,,,False,,,,40.114132,,,True,80744,,,,True,"[u'Indian', u'Vegetarian', u'Restaurants', u'Pakistani']",Basmati Indian Cuisine,,,,,True,0,,,,,False,,4,False,,IL,,,False,False,302 S 1st St,casual,,,,,,,,,,Champaign,,,2.5,2.0,,False,False,False,False,True,,False,False,-88.23836899999999,,no,False,,,,,,,,,,,,,,,,,,,,,True,,False
,,,61820,9:00-18:00,,,,,9:00-18:00,40.094624100000004,,,,80748,,,,,"[u'Optometrists', u'Sporting Goods', u'Outdoor Gear', u'Eyewear & Opticians', u'Medical Supplies', u'Shopping', u'Health & Medical']",Jones Optical Co,,,,,True,1,,,,,True,,9,,,IL,,,,False,"1711 S Neil St, Ste 3",,,,True,,9:00-12:00,,,,9:00-20:00,Champaign,,9:00-18:00,3.0,3.0,,,,False,,,,,False,-88.2457386,,,False,,9:00-15:00,,,,,,,,,,,True,,,,,,,,,,
False,False,False,61820,11:00-22:00,,False,,,11:00-23:00,40.111425700000005,full_bar,False,True,81398,False,,,True,"[u'Asian Fusion', u'Do-It-Yourself Food', u'Vegetarian', u'Food', u'Vegan', u'Gluten-Free', u'Restaurants']",Flat Top Grill,,,True,False,True,0,,,,,False,,86,False,average,IL,,True,False,True,607 S 6th St,casual,11:00-21:00,,,,11:00-22:00,,False,,11:00-22:00,Champaign,,11:00-22:00,3.0,2.0,False,False,False,False,True,True,,False,False,-88.2304288,,no,False,,11:00-23:00,,,True,,,,no,,,,,False,True,,,False,,False,True,True,False
,,,61820,,,,,,,40.117018200000004,,,,81399,,,,,"[u'Cinema', u'Arts & Entertainment', u'Music Venues', u'Performing Arts', u'Event Planning & Services', u'Nightlife', u'Venues & Event Spaces']",Virginia Theatre,,,,,True,1,,,,,,,13,,,IL,,,,,203 W Park Ave,,,,,,,,,,,Champaign,,,4.0,,,,,,,True,,,,-88.24558470000001,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,9:00-21:00,,,,,9:00-21:00,40.1165366,,,,81551,,,,,"[u'Shopping', u'Tobacco Shops']",Jon's Pipe Shop,,,True,,True,1,,,,,False,,12,,,IL,,,,True,44 E University Ave,,9:00-21:00,,,,9:00-21:00,,,,9:00-21:00,Champaign,,9:00-21:00,4.0,2.0,,,,False,,,,,False,-88.241484,,,False,,9:00-21:00,,,,,,,,,,,,,,,,,,,,True,
,,,61820,9:30-17:15,,,,,9:30-17:15,40.117621299999996,,,,81552,,,,,"[u'Jewelry Repair', u'Home & Garden', u'Local Services', u'Watch Repair', u'Home Decor', u'Jewelry', u'Shopping', u'Baby Gear & Furniture']",Spritz Jewelers,False,,True,,True,1,,,,,True,,8,,,IL,,,,True,205 N Neil St,,,,,,9:30-17:15,,,,9:30-17:00,Champaign,,9:30-17:15,2.5,2.0,,,,False,,,,,False,-88.2437887,,,False,,9:30-16:00,,,,,,,,,,,False,,,,,,,,,True,
,,,61820,,,,,,,40.1084118,,,,81784,,,,,"[u'General Dentistry', u'Health & Medical', u'Dentists']",Champaign Dental Group,,,,,True,1,,,,,,,37,,,IL,,,,,703 S Neil St,,,,True,,,,,,,Champaign,,,2.0,,,,,,,,,,,-88.24398719999999,,,,,,,,,,,,,,,,True,,,,,,,,,,
,,,61822,10:00-20:00,,,,,10:00-20:00,40.0842717,,,,82025,,,,,"[u'Beauty & Spas', u'Tanning', u'Day Spas', u'Skin Care']",BodiBronze Sunless Spa,False,,True,,True,1,,,,,True,,7,,,IL,,,,False,"2919 Crossing Ct, Ste 10",,,,,,10:00-20:00,,,,10:00-18:00,Champaign,,10:00-18:00,4.5,2.0,,,,False,,,,,False,-88.2948536,,,True,,10:00-14:00,,,,,,,,,,,True,,,,,,,,,True,
False,False,,61820,16:30-21:00,,False,,,16:30-21:30,40.096106,full_bar,False,True,82359,False,,False,True,"[u'Steakhouses', u'Restaurants']",The Ribeye,,,True,False,True,1,,,,,True,,59,False,average,IL,,False,True,False,1701 S Neil St,casual,16:00-21:00,,,,16:30-21:00,,False,,16:30-21:00,Champaign,,16:30-21:00,3.5,2.0,False,False,False,False,False,True,,False,False,-88.24545529999999,,yes_free,False,,16:00-21:30,,,True,,,,no,,,,,False,True,,,False,,False,False,True,False
,,True,61820,10:00-17:30,,,,,10:00-17:30,40.1099093,,,,83090,,,,,"[u'Sports Wear', u'Shopping', u'Fashion', u'Sporting Goods']",Te Shurt,,,True,,True,1,,,,,False,,9,,,IL,,,,True,711 S Wright St,,,,,,10:00-17:30,,,,10:00-17:00,Champaign,,10:00-17:30,4.0,2.0,,,,False,,,,,False,-88.22953659999999,,,False,,10:00-17:00,,,,,,,,,,,,,,,,,,,,True,
,,,61822,,,,,,,40.142598,,,,83384,,,,,"[u'Grocery', u'Food']",GFS,,,,,True,1,,,,,True,,5,,,IL,,,,False,502 Wtown Center Blvd,,,,,,,,,,,Champaign,,,4.0,2.0,,,,False,,,,,False,-88.250968,,,False,,,,,,,,,,,,,,,,,,,,,,,
,,,61820,,,,,,,40.1064755,,,,84121,,,,,"[u'Beauty & Spas', u'Hair Salons', u'Nail Salons']",Wingard Salon,,,,,True,1,,,,,True,,8,,,IL,,,,False,805 S Neil St,,,,,,,,,,,Champaign,,,4.0,2.0,,,,False,,True,,,False,-88.2436474,,,False,,,,,,,,,,,,,True,,,,,,,,,False,
False,False,,61822,17:30-21:30,,,,,17:30-22:00,40.082023299999996,beer_and_wine,False,True,84229,False,,,True,"[u'Indian', u'Restaurants']",Aroma Curry House,,,,False,True,0,,,,,True,,34,False,quiet,IL,,False,True,False,2502 Village Green Pl,casual,17:30-22:00,,,,17:30-21:30,,False,,,Champaign,,17:30-21:30,3.5,2.0,False,False,False,False,False,True,,False,False,-88.2959126,,,False,,17:30-22:00,,,True,,,,no,,,,,True,True,,,False,,False,True,False,False
,,,61820,11:00-18:00,,,,,11:00-18:00,40.107102000000005,,,,84381,,,,,"[u'Musical Instruments & Teachers', u'Shopping']",The Upper Bout,,,True,,True,1,,,,,,,8,,,IL,,,,,723 S Neil St,,,,,,11:00-18:00,,,,11:00-18:00,Champaign,,11:00-18:00,5.0,2.0,,,,,,,,,,-88.243891,,,,,11:00-18:00,,,,,,,,,,,,,,,,,,,,True,
False,False,,61820,,,,,,,40.143071899999995,,False,,84413,False,,,True,"[u'Restaurants', u'Japanese']",Sarku Japan,,,,False,True,1,,,,,,,13,False,loud,IL,,False,False,,2000 N Neil St,casual,,,,,,,False,,,Champaign,,,2.5,1.0,False,False,False,,False,True,,False,,-88.2396119,,,,,,,,False,,,,,,,,,,False,,,False,,False,True,,
,,,61820,8:00-17:00,,,,,8:00-17:00,40.113102000000005,,,,84414,,,,,"[u'Auto Repair', u'Automotive', u'Auto Parts & Supplies']",The Brake Shop,,,,,True,1,,,,,,,4,,,IL,,,,,308 S Market St,,,,,,8:00-17:00,,,,8:00-17:00,Champaign,,8:00-17:00,5.0,,,,,,,,,,,-88.242501,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,61821,12:00-20:00,,,,,10:00-20:00,40.119660100000004,,,,84690,,,,,"[u'Mattresses', u'Home Decor', u'Furniture Stores', u'Home & Garden', u'Shopping']",American Freight Furniture and Mattress,,,True,,True,1,,,,,True,,7,,,IL,,,,False,"2002 Glenn Park Dr, Ste B",,12:00-17:00,,,,12:00-20:00,,,,12:00-20:00,Champaign,,12:00-20:00,2.0,2.0,,,,False,,,,,False,-88.2780517,,,False,,10:00-19:00,,,,,,,,,,,,,,,,,,,,,
,,,61822,,,,,,,40.1445079211,,,,84882,,,,,"[u'Grocery', u'Food']",Ruler Foods,,,,,True,1,,,,,True,,9,,,IL,,,,False,716 W Town Center Blvd,,,,,,,,,,,Champaign,,,4.0,1.0,,,,False,,,,,False,-88.2553111364,,,False,,,,,,,,,,,,,,,,,,,,,True,True,
,,,61820,10:00-17:00,,,,,10:00-17:00,40.1166071,,,,84940,,,,,"[u'Shopping', u'Music & DVDs', u'Books', u'Mags', u'Music & Video']",Record Swap,,,True,,True,1,,,,,False,,14,,,IL,,,,True,114 E University Ave,,12:00-17:00,,,,10:00-17:00,,,,10:00-17:00,Champaign,,10:00-17:00,3.5,3.0,,,,False,,,,,False,-88.23808659999999,,,False,,10:00-17:00,,,,,,,,,,,,,,,,,,,,True,
False,True,,61820,16:00-3:00,,,,,16:00-3:30,40.1105234,none,False,False,84955,False,,,False,"[u'Chinese', u'Restaurants']",Chopstix,,,True,False,True,1,,,,,False,,58,False,average,IL,,False,True,True,"202 E Green St, Ste 1",casual,16:00-3:00,,,,16:00-3:00,,False,,16:00-3:00,Champaign,,16:00-3:00,3.0,1.0,False,True,False,False,False,True,,False,False,-88.2366661,,,False,,16:00-3:30,,,True,,,,no,,,,,False,False,,,False,,False,True,True,False
,,,61820,8:00-17:00,,,,,8:00-17:00,40.120833000000005,,,,84956,,,,,"[u'Automotive', u'Transportation', u'Towing', u'Auto Detailing', u'Limos', u'Hotels & Travel', u'Auto Repair']",Andy's Enterprise & Auto Beauty,,,,,,1,,,,,,,3,,,IL,,,,,515 N Market St,,0:00-0:00,,,,8:00-17:00,,,,8:00-17:00,Champaign,,8:00-17:00,5.0,,,,,,,,,,,-88.24034499999999,,,,,0:00-0:00,,,,,,,,,,,,,,,,,,,,,
,,,61822,9:00-22:00,,,,,9:00-22:00,40.1241,,,,85108,,,,,"[u'Session Photography', u'Photographers', u'Event Planning & Services', u'Event Photography']",Photography by Kallol,,,,,,1,,,,,,,3,,,IL,,,,,704 Higgins Rd,,9:00-22:00,,,,9:00-22:00,,,,9:00-22:00,Champaign,,9:00-22:00,4.5,,,,,,,,,,,-88.289455,,,,,9:00-22:00,,,,,,,,,,,,,,,,,,,,,
,,,61821,,,,,,,40.1119442,,,,85351,,,,,"[u'Fitness & Instruction', u'Martial Arts', u'Active Life']",McVicker Martial Arts,,,,,True,1,,,,,False,,7,,,IL,,,,False,1914 Round Barn Rd,,,,,,,,,,,Champaign,,,5.0,,,,,False,,True,,,False,-88.2786935,,,False,,,,,,,,,,,,,False,,,,,,,,,True,
,False,,61822,,,,,,,40.0816364,beer_and_wine,,True,85600,,,,True,"[u'Restaurants', u'Mediterranean', u'Greek']",Pasha Mediterranean Cuisine,,,True,,True,0,,,,,False,,11,False,,IL,,,False,False,2506 Village Green Pl,casual,,,,,,,,,,Champaign,,,2.5,2.0,,False,False,False,False,True,,False,False,-88.2963618,,,False,,,,,,,,,,,,,,,True,,,,,,True,,
,,,61822,0:00-0:00,,,,,0:00-0:00,40.1481082,,,,85601,,,,,"[u'Pets', u'Pet Boarding/Pet Sitting', u'Pet Groomers', u'Veterinarians', u'Pet Services']",Meadows Animal Hospital,,,,,,1,,,,,,,4,,,IL,,,,,2610 W Bloomington Rd,,0:00-0:00,,,,0:00-0:00,,,,0:00-0:00,Champaign,,0:00-0:00,3.0,,,,,,,,,,,-88.2903375,,,,,0:00-0:00,,,,,,,,,,,,,,,,,,,,,
,,,61820,9:00-19:00,,,,,9:00-19:00,40.140198999999996,,,,85708,,,,,"[u'Wholesale Stores', u'Shopping', u'Shoe Stores', u'Sporting Goods', u'Accessories', u'Fashion']",Mosser's Shoes,,,True,,True,1,,,,,True,,6,,,IL,,,,False,6 Convenience Center Rd,,12:00-18:00,,,,9:00-19:00,,,,9:00-19:00,Champaign,,9:00-19:00,3.0,4.0,,,,False,,,,,False,-88.2416764,,,False,,9:00-19:00,,,,,,,,,,,,,,,,,,,,True,
,,,61820,,,,,,,40.113263200000006,,,,85709,,,,,"[u'Real Estate', u'Home Services', u'Apartments']",University Group,,,,,False,1,,,,,,,22,,,IL,,,,,309 S 1st St,,,,,,,,,,,Champaign,,,2.0,,,,,,,,,,,-88.2390528,,,,,,,,,,,,,,,,False,,,,,,,,,,
False,True,,61821,16:30-21:30,,,,,16:30-21:30,40.1130999636,beer_and_wine,False,True,86276,False,,,True,"[u'Thai', u'Restaurants', u'Sushi Bars']",My Thai,,,True,False,True,1,,,,,True,,85,False,quiet,IL,,False,True,False,2312 W Springfield Ave,casual,11:00-21:30,,,,16:30-21:30,,False,,16:30-21:30,Champaign,,16:30-21:30,3.5,2.0,False,False,False,False,True,True,,False,False,-88.2858967781,,,False,,11:00-21:30,,,True,,,,no,,,,,False,False,,,False,,False,True,False,False
False,False,,61820,11:00-20:30,,,,,11:00-20:30,40.1107483422,none,False,False,86346,False,,,True,"[u'Asian Fusion', u'Restaurants']",Spicy Tang,,,True,False,True,1,,,,,,,11,False,average,IL,,True,False,,607 S 6th St,casual,11:00-20:30,,,,10:30-21:30,,True,,11:00-20:30,Champaign,,11:00-20:30,3.0,2.0,False,False,False,,False,True,,False,,-88.23063163280001,,,,,11:00-20:30,,,False,,,,no,,,,,,False,,,False,,False,True,True,False
